TOTAL cases=4287 approved=2017 pending=583 rejected=1687
NORMAL total=2017 false_positive=0 false_positive_rate=0.00%
VIOLATION total=2270 false_negative=0 false_negative_rate=0.00%
MANUAL_EDGE total=100 approved=53 pending=8 rejected=39 normal=53 false_positive=0 false_positive_rate=0.00% violation=47 false_negative=0 false_negative_rate=0.00%
WRONG_BY_CATEGORY none

CASES
ok | id=N001 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=meta_discussion | tags=keyword,anti_fraud | reasons=decision_engine:risk:0.0141 | text=这篇文章讨论“赌博平台”这个词为什么不能只靠关键词判断，反诈骗场景很容易误伤。
ok | id=BN0325 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Docker 网络的文章关键参数的说明足够具体，我准备在本地项目里验证一下。
ok | id=BN0326 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Docker 网络的文章关键参数的说明足够具体，期待后续继续补充实战细节。
ok | id=BN0327 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Docker 网络的文章异常处理部分写得很细致，我准备在本地项目里验证一下。
ok | id=BN0328 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Docker 网络的文章异常处理部分写得很细致，期待后续继续补充实战细节。
ok | id=BN0329 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Docker 网络的文章文章结构读起来很顺畅，我准备在本地项目里验证一下。
ok | id=BN0330 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Docker 网络的文章文章结构读起来很顺畅，期待后续继续补充实战细节。
ok | id=BN0331 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=我读完关于Docker 网络的章节后还有一个问题：能否补充一个高并发场景下的完整示例？
ok | id=BN0332 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=正在把Docker 网络用到自己的博客项目里，想请教：能否补充一个高并发场景下的完整示例？
ok | id=BN0333 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=我读完关于Docker 网络的章节后还有一个问题：如果运行环境发生变化，这里的参数应该怎样调整？
ok | id=BN0334 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=正在把Docker 网络用到自己的博客项目里，想请教：如果运行环境发生变化，这里的参数应该怎样调整？
ok | id=BN0335 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=我读完关于Docker 网络的章节后还有一个问题：这一方案在数据量增大后还需要注意哪些边界？
ok | id=BN0336 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=正在把Docker 网络用到自己的博客项目里，想请教：这一方案在数据量增大后还需要注意哪些边界？
ok | id=BN0337 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=我读完关于Docker 网络的章节后还有一个问题：后续可以对比一下其他实现方式的取舍吗？
ok | id=BN0338 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=正在把Docker 网络用到自己的博客项目里，想请教：后续可以对比一下其他实现方式的取舍吗？
ok | id=BN0339 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=我读完关于Docker 网络的章节后还有一个问题：出现超时以后，建议优先检查哪些日志指标？
ok | id=BN0340 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_question | tags=blog,technical,question | reasons=decision_engine:risk:0.0000 | text=正在把Docker 网络用到自己的博客项目里，想请教：出现超时以后，建议优先检查哪些日志指标？
ok | id=BN0341 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章概念解释很清楚，我准备在本地项目里验证一下。
ok | id=BN0342 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章概念解释很清楚，期待后续继续补充实战细节。
ok | id=BN0343 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章示例代码容易跟着复现，我准备在本地项目里验证一下。
ok | id=BN0344 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章示例代码容易跟着复现，期待后续继续补充实战细节。
ok | id=BN0345 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章流程图帮助我理清了调用顺序，我准备在本地项目里验证一下。
ok | id=BN0346 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章流程图帮助我理清了调用顺序，期待后续继续补充实战细节。
ok | id=BN0347 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章边界条件总结得很完整，我准备在本地项目里验证一下。
ok | id=BN0348 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章边界条件总结得很完整，期待后续继续补充实战细节。
ok | id=BN0349 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章性能对比给出了有用依据，我准备在本地项目里验证一下。
ok | id=BN0350 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章性能对比给出了有用依据，期待后续继续补充实战细节。
ok | id=BN0351 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章故障排查步骤很有参考价值，我准备在本地项目里验证一下。
ok | id=BN0352 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章故障排查步骤很有参考价值，期待后续继续补充实战细节。
ok | id=BN0353 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章配置示例与实际项目很接近，我准备在本地项目里验证一下。
ok | id=BN0354 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章配置示例与实际项目很接近，期待后续继续补充实战细节。
ok | id=BN0355 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章常见误区分析得很到位，我准备在本地项目里验证一下。
ok | id=BN0356 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章常见误区分析得很到位，期待后续继续补充实战细节。
ok | id=BN0357 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章从原理到实践的衔接很自然，我准备在本地项目里验证一下。
ok | id=BN0358 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章从原理到实践的衔接很自然，期待后续继续补充实战细节。
ok | id=BN0359 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章关键参数的说明足够具体，我准备在本地项目里验证一下。
ok | id=BN0360 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章关键参数的说明足够具体，期待后续继续补充实战细节。
ok | id=BN0361 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=technical_blog | tags=blog,technical,reader_feedback | reasons=decision_engine:risk:0.0000 | text=这篇关于Kubernetes 调度的文章异常处理部分写得很细致，我准备在本地项目里验证一下。
